Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-08-17 12:08:20,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:09:27,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:13:27,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:30:32,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:31:35,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:34:11,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:40:12,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:42:47,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 12:58:15,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 13:07:33,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 13:08:04,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 13:10:45,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 13:12:14,VR2W-131090,A69-1303-4080,,,,,Sundstrup
